Date,GameID,Away,Home
2021-11-15,0022100203,IND,NYK
2021-11-15,0022100204,DEN,DAL
2021-11-15,0022100205,HOU,MEM
2021-11-15,0022100206,PHX,MIN
2021-11-15,0022100207,MIA,OKC
2021-11-15,0022100208,TOR,POR
2021-11-15,0022100209,CHI,LAL
2021-11-16,0022100210,GSW,BKN
2021-11-16,0022100211,PHI,UTA
2021-11-16,0022100212,SAS,LAC
2021-11-17,0022100213,WAS,CHA
2021-11-17,0022100214,IND,DET
2021-11-17,0022100215,BOS,ATL
2021-11-17,0022100216,CLE,BKN
2021-11-17,0022100217,NOP,MIA
2021-11-17,0022100218,ORL,NYK
2021-11-17,0022100219,LAL,MIL
2021-11-17,0022100220,SAC,MIN
2021-11-17,0022100221,HOU,OKC
2021-11-17,0022100222,DAL,PHX
2021-11-17,0022100223,CHI,POR
2021-11-18,0022100224,GSW,CLE
2021-11-18,0022100225,WAS,MIA
2021-11-18,0022100226,LAC,MEM
2021-11-18,0022100227,SAS,MIN
2021-11-18,0022100228,PHI,DEN
2021-11-18,0022100229,TOR,UTA
2021-11-19,0022100230,IND,CHA
2021-11-19,0022100231,GSW,DET
2021-11-19,0022100232,LAL,BOS
2021-11-19,0022100233,ORL,BKN
2021-11-19,0022100234,OKC,MIL
2021-11-19,0022100235,LAC,NOP
2021-11-19,0022100236,CHI,DEN
2021-11-19,0022100237,DAL,PHX
2021-11-19,0022100238,TOR,SAC
2021-11-20,0022100239,HOU,NYK
2021-11-20,0022100240,NOP,IND
2021-11-20,0022100241,MIA,WAS
2021-11-20,0022100242,CHA,ATL
2021-11-20,0022100243,OKC,BOS
2021-11-20,0022100244,ORL,MIL
2021-11-20,0022100245,MEM,MIN
2021-11-20,0022100246,PHI,POR
2021-11-20,0022100247,UTA,SAC
2021-11-21,0022100248,DAL,LAC
2021-11-21,0022100249,LAL,DET
2021-11-21,0022100250,NYK,CHI
2021-11-21,0022100251,DEN,PHX
2021-11-21,0022100252,TOR,GSW
2021-11-22,0022100253,BKN,CLE
2021-11-22,0022100254,CHA,WAS
2021-11-22,0022100255,OKC,ATL
2021-11-22,0022100256,HOU,BOS
2021-11-22,0022100257,IND,CHI
2021-11-22,0022100258,ORL,MIL
2021-11-22,0022100259,MIN,NOP
2021-11-22,0022100260,PHX,SAS
2021-11-22,0022100261,MEM,UTA
2021-11-22,0022100262,PHI,SAC
2021-11-23,0022100263,MIA,DET
2021-11-23,0022100264,LAL,NYK
2021-11-23,0022100265,DEN,POR
2021-11-23,0022100266,DAL,LAC
2021-11-24,0022100267,PHX,CLE
2021-11-24,0022100268,LAL,IND
2021-11-24,0022100269,CHA,ORL
2021-11-24,0022100270,BKN,BOS
2021-11-24,0022100271,CHI,HOU
2021-11-24,0022100272,TOR,MEM
2021-11-24,0022100273,DET,MIL
2021-11-24,0022100274,MIA,MIN
2021-11-24,0022100275,WAS,NOP
2021-11-24,0022100276,UTA,OKC
2021-11-24,0022100277,ATL,SAS
2021-11-24,0022100278,PHI,GSW
2021-11-24,0022100279,POR,SAC
2021-11-26,0022100280,DET,LAC
2021-11-26,0022100281,MIN,CHA
2021-11-26,0022100282,PHX,NYK
2021-11-26,0022100283,CHI,ORL
2021-11-26,0022100284,TOR,IND
2021-11-26,0022100285,ATL,MEM
2021-11-26,0022100286,WAS,OKC
2021-11-26,0022100287,BOS,SAS
2021-11-26,0022100288,MIL,DEN
2021-11-26,0022100289,NOP,UTA
2021-11-26,0022100290,POR,GSW
2021-11-26,0022100291,SAC,LAL
2021-11-27,0022100292,MIN,PHI
2021-11-27,0022100293,NYK,ATL
2021-11-27,0022100294,PHX,BKN
2021-11-27,0022100295,ORL,CLE
2021-11-27,0022100296,MIA,CHI
2021-11-27,0022100297,CHA,HOU
2021-11-27,0022100298,WAS,DAL
2021-11-27,0022100299,NOP,UTA
2021-11-28,0022100300,GSW,LAC
2021-11-28,0022100301,MIL,IND
2021-11-28,0022100302,BOS,TOR
2021-11-28,0022100303,SAC,MEM
2021-11-28,0022100304,DET,LAL
2021-11-29,0022100305,ORL,PHI
2021-11-29,0022100306,DEN,MIA
2021-11-29,0022100307,CHA,CHI
2021-11-29,0022100308,OKC,HOU
2021-11-29,0022100309,IND,MIN
2021-11-29,0022100310,CLE,DAL
2021-11-29,0022100311,WAS,SAS
2021-11-29,0022100312,POR,UTA
2021-11-29,0022100313,NOP,LAC
2021-11-30,0022100314,NYK,BKN
2021-11-30,0022100315,MEM,TOR
2021-11-30,0022100316,GSW,PHX
2021-11-30,0022100317,DET,POR
2021-11-30,0022100318,LAL,SAC
2021-12-01,0022100319,ATL,IND
2021-12-01,0022100320,DEN,ORL
2021-12-01,0022100321,MIN,WAS
2021-12-01,0022100322,PHI,BOS
2021-12-01,0022100323,CLE,MIA
2021-12-01,0022100324,CHA,MIL
2021-12-01,0022100325,DAL,NOP
2021-12-01,0022100326,HOU,OKC
2021-12-01,0022100327,SAC,LAC
2021-12-02,0022100328,CHI,NYK
2021-12-02,0022100329,MIL,TOR
2021-12-02,0022100330,OKC,MEM
2021-12-02,0022100331,DET,PHX
2021-12-02,0022100332,SAS,POR
2021-12-03,0022100333,MIA,IND
2021-12-03,0022100334,CLE,WAS
2021-12-03,0022100335,PHI,ATL
2021-12-03,0022100336,MIN,BKN
2021-12-03,0022100337,ORL,HOU
2021-12-03,0022100338,NOP,DAL
2021-12-03,0022100339,BOS,UTA
2021-12-03,0022100340,PHX,GSW
2021-12-03,0022100341,LAC,LAL
2021-12-04,0022100342,DEN,NYK
2021-12-04,0022100343,CHI,BKN
2021-12-04,0022100344,MIA,MIL
2021-12-04,0022100345,MEM,DAL
2021-12-04,0022100346,SAS,GSW
2021-12-04,0022100347,BOS,POR
2021-12-04,0022100348,LAC,SAC
2021-12-05,0022100349,UTA,CLE
2021-12-05,0022100350,CHA,ATL
2021-12-05,0022100351,WAS,TOR
2021-12-05,0022100352,NOP,HOU
2021-12-06,0022100353,PHI,CHA
2021-12-06,0022100354,OKC,DET
2021-12-06,0022100355,WAS,IND
2021-12-06,0022100356,MEM,MIA
2021-12-06,0022100357,DEN,CHI
2021-12-06,0022100358,CLE,MIL
2021-12-06,0022100359,ATL,MIN
2021-12-06,0022100360,SAS,PHX
2021-12-06,0022100361,ORL,GSW
2021-12-06,0022100362,LAC,POR
2021-12-07,0022100363,BKN,DAL
2021-12-07,0022100364,NYK,SAS
2021-12-07,0022100365,BOS,LAL
2021-12-08,0022100366,PHI,CHA
2021-12-08,0022100367,CHI,CLE
2021-12-08,0022100368,WAS,DET
2021-12-08,0022100369,NYK,IND
2021-12-08,0022100370,MIL,MIA
2021-12-08,0022100371,OKC,TOR
2021-12-08,0022100372,BKN,HOU
2021-12-08,0022100373,DAL,MEM
2021-12-08,0022100374,UTA,MIN
2021-12-08,0022100375,DEN,NOP
2021-12-08,0022100376,POR,GSW
2021-12-08,0022100377,ORL,SAC
2021-12-08,0022100378,BOS,LAC
2021-12-09,0022100379,UTA,PHI
2021-12-09,0022100380,LAL,MEM
2021-12-09,0022100381,DEN,SAS
2021-12-10,0022100382,SAC,CHA
2021-12-10,0022100383,DAL,IND
2021-12-10,0022100384,BKN,ATL
2021-12-10,0022100385,NYK,TOR
2021-12-10,0022100386,MIL,HOU
2021-12-10,0022100387,CLE,MIN
2021-12-10,0022100388,DET,NOP
2021-12-10,0022100389,LAL,OKC
2021-12-10,0022100390,BOS,PHX
2021-12-11,0022100391,ORL,LAC
2021-12-11,0022100392,UTA,WAS
2021-12-11,0022100393,SAC,CLE
2021-12-11,0022100394,CHI,MIA
2021-12-11,0022100395,HOU,MEM
2021-12-11,0022100396,GSW,PHI
2021-12-11,0022100397,DEN,SAS
2021-12-12,0022100398,MIL,NYK
2021-12-12,0022100399,BKN,DET
2021-12-12,0022100400,DAL,OKC
2021-12-12,0022100401,NOP,SAS
2021-12-12,0022100402,MIN,POR
2021-12-12,0022100403,ORL,LAL
2021-12-13,0022100404,MIA,CLE
2021-12-13,0022100405,GSW,IND
2021-12-13,0022100406,SAC,TOR
2021-12-13,0022100407,HOU,ATL
2021-12-13,0022100408,MIL,BOS
2021-12-13,0022100409,PHI,MEM
2021-12-13,0022100410,CHA,DAL
2021-12-13,0022100411,WAS,DEN
2021-12-13,0022100412,PHX,LAC
2021-12-14,0022100413,TOR,BKN
2021-12-14,0022100414,GSW,NYK
2021-12-14,0022100416,PHX,POR
2021-12-15,0022100417,HOU,CLE
2021-12-15,0022100418,ATL,ORL
2021-12-15,0022100419,MIA,PHI
2021-12-15,0022100420,LAL,DAL
2021-12-15,0022100421,IND,MIL
2021-12-15,0022100422,NOP,OKC
2021-12-15,0022100423,CHA,SAS
2021-12-15,0022100424,MIN,DEN
2021-12-15,0022100425,LAC,UTA
2021-12-15,0022100426,MEM,POR
2021-12-15,0022100427,WAS,SAC
2021-12-16,0022100428,DET,IND
2021-12-16,0022100429,PHI,BKN
2021-12-16,0022100431,NYK,HOU
2021-12-16,0022100432,WAS,PHX
2021-12-17,0022100433,MIA,ORL
2021-12-17,0022100434,DEN,ATL
2021-12-17,0022100435,GSW,BOS
2021-12-17,0022100438,MIL,NOP
2021-12-17,0022100437,SAS,UTA
2021-12-17,0022100436,LAL,MIN
2021-12-17,0022100439,CHA,POR
2021-12-17,0022100440,MEM,SAC
2021-12-18,0022100441,HOU,DET
2021-12-18,0022100445,NYK,BOS
2021-12-18,0022100442,ORL,BKN
2021-12-18,0022100443,GSW,TOR
2021-12-18,0022100444,LAC,OKC
2021-12-18,0022100446,CLE,MIL
2021-12-18,0022100447,WAS,UTA
2021-12-19,0022100449,MIA,DET
2021-12-19,0022100450,POR,MEM
2021-12-19,0022100451,SAS,SAC
2021-12-19,0022100448,LAL,CHI
2021-12-19,0022100455,DAL,MIN
2021-12-19,0022100456,CHA,PHX
2021-12-20,0022100457,PHI,BOS
2021-12-20,0022100459,HOU,CHI
2021-12-20,0022100460,OKC,MEM
2021-12-20,0022100461,CHA,UTA
2021-12-20,0022100462,SAC,GSW
2021-12-20,0022100463,SAS,LAC
2021-12-21,0022100465,IND,MIA
2021-12-21,0022100466,DET,NYK
2021-12-21,0022100467,POR,NOP
2021-12-21,0022100468,MIN,DAL
2021-12-21,0022100469,PHX,LAL
2021-12-22,0022100470,ORL,ATL
2021-12-22,0022100471,CLE,BOS
2021-12-22,0022100473,HOU,MIL
2021-12-22,0022100474,DEN,OKC
2021-12-22,0022100475,LAC,SAC
2021-12-23,0022100476,HOU,IND
2021-12-23,0022100477,NOP,ORL
2021-12-23,0022100478,ATL,PHI
2021-12-23,0022100479,DET,MIA
2021-12-23,0022100480,WAS,NYK
2021-12-23,0022100481,MIL,DAL
2021-12-23,0022100482,CHA,DEN
2021-12-23,0022100483,OKC,PHX
2021-12-23,0022100484,MIN,UTA
2021-12-23,0022100485,MEM,GSW
2021-12-23,0022100487,SAS,LAL
2021-12-25,0022100488,ATL,NYK
2021-12-25,0022100489,BOS,MIL
2021-12-25,0022100490,GSW,PHX
2021-12-25,0022100491,BKN,LAL
2021-12-25,0022100492,DAL,UTA
2021-12-26,0022100493,ORL,MIA
2021-12-26,0022100494,TOR,CLE
2021-12-26,0022100495,PHI,WAS
2021-12-26,0022100496,MEM,SAC
2021-12-26,0022100497,NOP,OKC
2021-12-26,0022100498,DET,SAS
2021-12-26,0022100499,IND,CHI
2021-12-26,0022100500,DEN,LAC
2021-12-27,0022100501,HOU,CHA
2021-12-27,0022100502,CHI,ATL
2021-12-27,0022100503,BOS,MIN
2021-12-27,0022100504,UTA,SAS
2021-12-27,0022100505,MEM,PHX
2021-12-27,0022100506,DAL,POR
2021-12-27,0022100507,BKN,LAC
2021-12-28,0022100508,MIL,ORL
2021-12-28,0022100509,WAS,MIA
2021-12-28,0022100510,PHI,TOR
2021-12-28,0022100511,LAL,HOU
2021-12-28,0022100512,NYK,MIN
2021-12-28,0022100513,CLE,NOP
2021-12-28,0022100514,DEN,GSW
2021-12-28,0022100515,OKC,SAC
2021-12-29,0022100516,NYK,DET
2021-12-29,0022100517,CHA,IND
2021-12-29,0022100518,LAC,BOS
2021-12-29,0022100519,ATL,CHI
2021-12-29,0022100520,LAL,MEM
2021-12-29,0022100522,OKC,PHX
2021-12-29,0022100523,UTA,POR
2021-12-29,0022100524,DAL,SAC
2021-12-30,0022100525,PHI,BKN
2021-12-30,0022100526,MIL,ORL
2021-12-30,0022100527,CLE,WAS
2021-12-31,0022100529,PHX,BOS
2021-12-31,0022100530,CHI,IND
2021-12-31,0022100531,DAL,SAC
2021-12-31,0022100532,MIA,HOU
2021-12-31,0022100533,ATL,CLE
2021-12-31,0022100534,LAC,TOR
2021-12-31,0022100535,SAS,MEM
2021-12-31,0022100536,NYK,OKC
2021-12-31,0022100537,MIN,UTA
2021-12-31,0022100538,POR,LAL
